# X Y X1 X2 Y1 Y2
   -3.54     1.41     0.05     0.05        0        0  #SDSSJ164005.30+370907.8  # Y Upper Limit
   -3.86     2.77     0.13     0.13        0        0  #SDSSJ200513.48-104503.2  # Y Upper Limit
   -3.96        2     0.09     0.09        0        0  #SDSSJ230959.55+230803.0  # Y Upper Limit
   -3.73        2     0.08     0.08        0        0  #SDSSJ234939.71+383217.8  # Y Upper Limit
   -2.93      1.3     0.04     0.04     0.11     0.11  #LAMOSTJ130534.80+281510.5  # Y Upper Limit
   -3.29     1.07     0.04     0.04     0.05     0.05  #G64-12 
   -3.11     1.12     0.03     0.03     0.05     0.05  #G64-37 
    -3.5     0.82        0        0        0        0  #SDSSJ021958-084955 
   -3.65    -0.78        0        0        0        0  #SDSSJ040114-051259 
   -3.55     0.22        0        0        0        0  #SDSSJ101600+172901 
   -3.75    -0.49        0        0        0        0  #SDSSJ120441+120111 
   -3.45     0.82        0        0        0        0  #SDSSJ123055+000547 
   -4.05     0.56        0        0        0        0  #SDSSJ164234+443004 
   -3.85    -0.44        0        0        0        0  #SDSSJ183455+421328 
   -3.65     0.58        0        0        0        0  #SDSSJ214633-003910 
   -2.55     0.54      0.2      0.2        0        0  #WISEJ0725-2351 
    -6.6     4.47        0        0        0        0  #J0023+0307  # X Upper Limit # Y Upper Limit
   -2.93      1.6        0        0        0        0  #J03193531-3250433  # Y Upper Limit
   -3.04     1.51        0        0        0        0  #SDSSJ113207.12-082657.3  # Y Upper Limit
   -3.25     0.55        0        0        0        0  #WISEAJ020050.19-465735.2 
   -3.38     0.01        0        0        0        0  #WISEAJ101633.96-522411.4 
   -2.64     0.32        0        0        0        0  #BD-13_3442 
   -3.17     0.55        0        0        0        0  #CD-24_17504 
   -2.55     0.14        0        0        0        0  #G166-54 
   -2.56     0.21        0        0        0        0  #G186-26 
    -2.4     0.23        0        0        0        0  #G4-37 
   -2.57     0.13        0        0        0        0  #G48-29 
   -2.34      0.3        0        0        0        0  #LP635-14 
   -2.57     0.23        0        0        0        0  #LP651-4 
    -2.7     0.35        0        0        0        0  #LP815-43 
   -2.54     0.12        0        0        0        0  #RAVEJ045322.6-221040  # Y Upper Limit
   -2.81     0.65     0.09     0.09        0        0  #J0119+2425 
   -3.28    -0.33     0.09     0.09        0        0  #J0310+2001 
   -3.42     0.78     0.22     0.22        0        0  #J0632+2105 
   -2.66      0.6     0.21     0.21        0        0  #J0849+1914 
   -2.79     0.77     0.08     0.08        0        0  #J0948+0000 
   -2.69     -0.3     0.08     0.08     0.12     0.12  #J1144+4032 
   -2.69     0.15     0.12     0.12     0.15     0.15  #J1258+1755 
   -2.67     0.04      0.1      0.1     0.11     0.11  #J1314+3741 
   -2.79     0.62     0.09     0.09      0.2      0.2  #J1353+2021 
   -2.61     0.34     0.09     0.09     0.37     0.37  #J1435+1213 
   -2.38     0.31     0.17     0.17     0.18     0.18  #J2248+1455 
